acct_id,extenders,wireless_clients_count,wired_clients_count,rx_avg_bps,tx_avg_bps,rx_p95_bps,tx_p95_bps,rx_max_bps,tx_max_bps,rssi_mean,rssi_median,rssi_max,rssi_min,network_speed,city,state,whole_home_wifi,wifi_security,wifi_security_plus,premium_tech_pro,identity_protection,family_identity_protection,total_shield,youtube_tv
0015c5d36e971ae20700e67cbbebfeeead7b0d727dde5522c93cdaad61b84c09,0,3,2,1387194.96,2422237.54,1780432.92,2459365.6,2976931.16,2776343.3600000003,-50.1,-60,-25,-69,1000.0M,MONTCLAIR,CA,"","","","","","","",""
0015d2193e7308b1f97489d4b27cc1ac725d4e43622e41bb5428dc0c0637b10e,0,6,2,738927.8375,18438.725,1999682.6125,54977.46250000001,3324412.2875,90806.9625,-63.3,-65,-50,-79,100.0M,SAN BERNARDINO,CA,"","","","","","","",""
0015e14dccc43463330b4719d81c02f3b77ee5b4f9058dce2c11b56dc5789e62,1,6,5,479232.3818181818,18228.763636363637,1888998.7727272725,28035.090909090908,4578653.899999999,1302040.718181818,-47.7,-45,-27,-81,1000.0M,DENTON,TX,"","","","","","","",""
0015f598f1ccbc6593dd6909979552803cb3373f248019676bb7141154ce71e0,0,3,1,91453.025,7402.3,486808.2,34166.65,1325356.625,135482.3,-77.0,-82,-56,-87,500.0M,BRISTOL,CT,"",true,"","","","","",""
0015ffc22659de850ce78df2124b475db53d00283fe3862d165ec76d711db878,3,26,7,166562.71212121213,426383.0606060607,1157961.3121212125,843505.018181818,3281471.4000000013,1305551.3848484855,-58.6,-62,-34,-87,1000.0M,SADLER,TX,"",true,"","","","","",""
00160379dc8bffb19f4eaf68c86560451a335e17cb4de196570f57bacacdc852,1,12,5,255222.40588235296,8564.870588235293,793222.1647058823,26584.45294117647,1268961.3882352938,103609.95294117644,-51.1,-52,-27,-76,500.0M,MONTCLAIR,CA,"","","","","","","",""
001607d1b603f867c0079fa0a17f7f5dee02b22d57616d3a8c7c85d0bfd71236,0,2,4,885218.8333333334,31329.86666666667,1854405.5,70301.43333333333,2298555.683333333,90383.89999999998,-84.4,-90,-65,-94,1000.0M,SULPHUR SPRINGS,TX,"",true,"","","","","",""
00160badfac380118913734ec0b3949732eee9c0b525cf97cb77c7606c4eb96b,0,18,2,388784.5399999999,44158.950000000004,1475452.4100000004,252792.74499999988,3047135.2350000003,604208.8400000001,-64.2,-67,-32,-86,500.0M,SEFFNER,FL,"","","","","","","",""
0016188022e0284612fbe44a6a71faab7acb755aff577901e795df9e58e17e99,0,15,4,623936.2,209322.32631578948,2637369.6578947366,343519.3,4626139.078947368,466572.0263157895,-67.6,-71,-45,-90,200.0M,LOMA LINDA,CA,"","","","","","","",""
001626cdbb53419497e70360c5b5c2ee09761e64f6c08d971f47c54d8e71d785,0,5,3,655981.2625,14335.250000000002,1586126.025,38251.962499999994,3343849.975,109905.4375,-68.5,-68,-52,-85,2000.0M,RIDGECREST,CA,"","","","","","","",""
00166d35417e41c34d4fc63e04fd77aa388e31b21f1fe83cb8bdd072d7f22302,0,5,2,869875.5999999999,866944.3571428572,1986766.5571428572,882637.3714285714,2893474.714285715,901051.4714285714,-49.1,-48,-28,-81,500.0M,HEMET,CA,"",true,"","","","","",""
00167debab9bdf3453cd0f606dee2d788369015ed50b28274d1242d4e2f0a74b,1,20,3,220284.1739130435,6347.82608695652,1481016.830434783,16723.06956521739,2534742.6652173917,210205.8086956522,-65.8,-67,-44,-82,500.0M,FLOWER MOUND,TX,"","","","","","","",""
00168faff65b1930af101d3b56328576803e31504a4556cd29ce27be96fe57cf,2,17,7,138544.65,12440.799999999997,751524.5666666665,48042.50416666666,2640708.745833333,459496.51666666666,-56.3,-59,-29,-75,2000.0M,PERRIS,CA,true,true,"","","","","",""
0016cef207342e95b8858da962fb498455912c9b0f21cb3d5c19a02dd76e5d9c,2,11,7,335983.69999999995,341551.7611111111,1154132.5777777778,362913.92222222226,1596930.8777777778,629483.8722222224,-54.4,-61,-14,-85,500.0M,NIANTIC,CT,"","","","","","","",""
0016d03a7f53f0348f5646352514c73a6d73845d59c1ad3af2bed69ebfd8387e,0,12,1,43531.11538461538,3137.9461538461537,173559.42307692306,8984.661538461538,1756907.9615384615,138017.57692307694,-54.4,-54,-26,-87,500.0M,APOLLO BEACH,FL,"","","","","","","",""
0016de7c5829b5faa36747955ca199b7df83aa2c84f1053a032fd5d079cf3610,3,20,8,75680.38571428573,9247.832142857145,208398.45357142857,17633.310714285715,739805.0107142858,203333.37500000003,-53.6,-54,-2,-87,1000.0M,ELLENTON,FL,"",true,"","","","","",""
00171122115b9ecea609042056d5d10e51fd3efc5b9752ed0db04c6b6e0bccda,2,11,4,503111.44000000006,11008.633333333333,2064839.8866666667,43104.23333333333,4223939.5,247718.0866666667,-51.4,-54,-27,-76,1000.0M,MERIDEN,CT,"","","","","","","",""
001722e40809df80d40fdaae569bbce798e04d33c91ba721fd891778753bc52d,0,21,2,174468.31739130436,261967.03478260874,186017.7608695653,263167.9521739131,351136.2869565218,277056.56521739135,-60.2,-61,-24,-81,500.0M,WEST COVINA,CA,"","","","","","","",""
0017449cf8c0ded6bbc696c0c1ff914d4d17af6f2d6ae7d9777599809f064ed9,3,12,7,270733.74736842106,190323.62105263156,1294965.1473684213,469949.3315789472,2276225.5157894734,1203427.4368421051,-50.9,-47,-17,-80,1000.0M,SYLMAR,CA,"",true,"","","","","",""
001764b36ce1c4d5ef9fcbdb7b3ddd56067ba8ca95701971e7707828fc3a8529,1,15,4,191727.3684210526,12615.11052631579,1099299.5263157892,78578.11578947368,6752052.668421052,250747.28947368416,-58.6,-62,-23,-81,500.0M,SANTA MONICA,CA,"","","","","","","",""
0017ae214a2f699b4ef947994f6fdec54a96b8df5ea95f19b099e60054744e12,0,2,2,864204.8,26685.2,1544492.6,27022.575,3673939.2,1806780.2250000003,-56.2,-49,-45,-77,500.0M,OLD SAYBROOK,CT,"","","","","","","",""
0017bef5e9b4d1345ea2f805c406d3327a85056cf5dd6b32b665158647d923a3,0,15,4,190875.6052631579,20787.55789473684,733886.705263158,78972.2052631579,1281550.6052631582,461324.61578947376,-59.5,-60,-39,-80,2000.0M,WESLEY CHAPEL,FL,"","","","","","","",""
0017fc98a5e135b4053b9d13bcf5d4f79b8476d09aba0e2b576a0975379d0edd,2,9,6,401612.2,408598.01999999996,754050.6799999999,419815.63999999996,972030.0933333333,428352.14,-49.8,-48,-13,-88,500.0M,HUDSON,FL,"","","","","","","",""
00181ec92f743c688345a564122e8584fe6e4329abdad5ef4f10b07a7c1ac1d7,1,13,6,516466.07368421054,16928.899999999998,1689922.8578947368,30583.0,3134987.884210526,814781.9526315788,-62.2,-60,-47,-89,1000.0M,SHERMAN,TX,"","","","","","","",""
0018451879a79b1b9a65a4b0f3301a9ace1414b171cbe8b74c2fc33b54de44f4,0,5,1,90767.76666666666,10742.233333333332,552188.0666666667,18288.316666666666,1535038.9166666667,576471.0000000001,-51.6,-48,-43,-76,500.0M,FAIRFIELD,CT,true,"","","","","","",""
00184967451bfcd4ea489a0fea57d4d5b2920dae345ccf79cf812f0ed904c6aa,1,8,1,11081.31111111111,2053.8333333333335,60055.85555555555,6857.777777777777,537828.3777777778,55558.11111111111,-55.2,-60,-25,-85,500.0M,WHITTIER,CA,true,"","","","","","",""
00185335d8b917b7ce7733f9be7f5e6dd00e235baada872c6930ca43303a3036,0,6,1,290717.37142857135,11437.600000000002,1327546.7285714287,33684.44285714285,1936222.7571428572,79670.42857142857,-43.9,-39,-23,-78,500.0M,SAN FERNANDO,CA,"",true,"","","","","",""
00185ac2ef1ef2f5070199dd9b87aab054b2b3c6fefeedb316482f7f810e5af7,3,25,2,117732.00740740741,204067.33333333337,652514.862962963,454251.37777777785,1211352.9555555554,1067677.488888889,-61.0,-59,-38,-89,1000.0M,ARGYLE,TX,"","","","","","","",""
00185b97d758d5d60402eb9bd00a298a48b2ebb3b40e0ff8381f70310744d731,0,11,3,420612.7142857144,766724.9857142858,1090062.5642857144,820063.8428571429,1652754.3571428575,867334.6071428572,-52.5,-51,-30,-87,1000.0M,AZLE,TX,"",true,"","","","","",""
00189528ebeebf5c87480e1c8d9e0e2ad9c8d5ac8839f73a58de57e0b7e57360,1,12,4,533816.6187499999,25585.918749999997,1802472.8875000002,119738.28125000001,3797079.4750000006,436467.63749999995,-61.3,-62,-36,-86,1000.0M,NORTH PORT,FL,"","","","","","","",""
001897532a3abb4b6c568b94325539e2c5e31019c92a3a75a85e0c957c6c02de,1,22,9,473280.2129032258,31235.206451612896,5110416.819354839,342688.7225806452,7217417.622580646,420299.37419354846,-58.2,-61,-26,-81,1000.0M,ONTARIO,CA,"","","","","","","",""
0018a831faa91f3ab4a7027719b740c6d3ae5a210006c60cd1accb21d9583fac,0,13,0,349230.73846153845,66684.27692307692,2431367.076923077,540756.7153846155,4138579.7769230762,2107764.753846154,-67.7,-71,-44,-89,500.0M,REDLANDS,CA,"","","","","","","",""
0018e1595c82a6745838fa8624b08d7d61c0dab28df8e03f820882ea2b8e812c,1,12,3,523893.4399999999,34174.826666666675,2229406.2199999997,68942.45333333334,3899090.0933333333,1798464.5733333335,-54.4,-58,-23,-76,1000.0M,SAN ANGELO,TX,"","","","","","","",""
0018e8429f33230131bc9a5a3a20693baa53bbc61feccaeee13ccd1258d049e9,1,10,3,76057.06153846154,14991.323076923076,421686.71538461547,19310.815384615387,1321816.6769230766,524075.2230769231,-61.0,-60,-22,-88,500.0M,REDDING,CT,"","","","","","","",""
0018efdb6b7c511c0e17259e1f9306973d0985ad0bbad286215a849712fa8ec7,2,11,5,372910.48125,383971.475,909371.3312499999,396391.99375,1980913.2062499998,776048.44375,-56.7,-57,-32,-81,500.0M,FAIRFIELD,CT,true,"","","","","","",""
0018fcecccda753364ec006d4c1a9a5346de3afa0e2be78a1ed2318e18613cad,0,15,2,39520.58235294118,5139.317647058824,179616.92941176466,18783.01176470588,1162356.3294117644,126017.00588235297,-55.6,-57,-14,-85,500.0M,PLANO,TX,"","","","","","","",""
001906cc22a6922eaf30c4b668427eea08cc287060b4035dca53eb267511e7d8,0,10,4,269715.1642857143,437203.9285714285,581654.0714285715,446231.0285714287,1721815.9000000001,770597.9285714285,-61.3,-59,-40,-90,500.0M,SUGAR LAND,TX,"","","","","","","",""
00190a87f4ba10cbab76973f63ced4c952e204bb7267f16aec224df8c89fc02f,0,5,1,261162.4,13027.35,1001906.8666666667,25807.36666666667,2610331.5833333335,1153422.05,-70.4,-71,-60,-81,500.0M,SUN CITY CENTER,FL,"",true,"","","","","",""
00190d3fd9e875cc9ae30ebd75613a8b153fc3f9f6d182ce4cb6b6a8a375b896,2,19,6,346073.732,7739.471999999998,2232693.6640000003,41188.972,2997163.68,113859.05200000001,-57.3,-59,-33,-83,1000.0M,CAMARILLO,CA,"",true,"","","","","",""
00191216ff0e01dbc259a0dfea99618be747f8e7699c04b8ff121da75f9c0ce8,1,20,4,6071.829166666666,5342.683333333333,8588.725,5058.874999999999,489710.45,527669.1875,-48.7,-51,-17,-78,1000.0M,BALDWIN PARK,CA,"","","","","","","",""
001918037fc39c89b47e26f83e0ccd4ab5bb8786e2e2b7c16304ccd2117998cf,1,35,3,96524.91842105264,6859.165789473683,292770.74999999994,13958.110526315792,1356847.3921052634,429366.1736842105,-59.9,-58,-37,-81,1000.0M,MURPHY,TX,"","","","","","","",""
0019182c9518f7869e82da8a6aa1d7ecd8bb2f4d582b588461c80f47c183e8db,1,16,8,278389.40416666673,137223.32499999998,1071238.9958333333,255381.25416666665,4849661.300000001,2631265.5,-58.4,-58,-35,-89,500.0M,AZLE,TX,"","","","","","","",""
001931348e519b8a1b0b69fd172d96934f49fa20594931ae16d402a47a4c2c1b,3,20,6,77635.17307692308,9290.896153846155,425091.4038461539,20787.64615384615,2193781.5500000003,429222.0192307693,-51.4,-48,-19,-85,500.0M,FOUNTAIN VALLEY,CA,"","","","","","","",""
0019771a0c506d2f260e606d70333b46a856306f76a01a91d674a02166d5200b,0,5,1,908312.7166666667,13772.183333333332,1906516.7999999998,29643.066666666666,4303907.183333333,65043.88333333334,-62.5,-62,-52,-76,500.0M,PRESTON,CT,"","","","","","","",""
001987ae0fdc02121385fcf2b5dc241c5b62213580f9667f14eab8d5f8e94602,1,12,5,819703.894117647,714501.9235294117,1563669.2882352942,734018.611764706,3472646.8411764703,773655.5705882354,-49.2,-49,-24,-79,1000.0M,GARLAND,TX,"","","","","","","",""
0019afc7250ee84f2d1a7c8aa6f204f1c719050bcd0ae102df7c54db198539df,1,18,6,2584936.2958333334,66564.13750000001,1.7002931662499998E7,380803.53333333327,2.1825914662500005E7,1320759.0624999998,-53.5,-57,-30,-73,1000.0M,COACHELLA,CA,true,true,"","","","","",""
0019cba78dc37b5e6f40fdf65f23dbbfd289bc5e291410cea181f84e404b27d3,2,13,9,309692.05,281676.80454545445,1041386.8363636367,300925.85454545455,2596316.5181818185,393737.2227272727,-58.9,-57,-34,-80,500.0M,GARLAND,TX,"","","","","","","",""
0019f8ab45c60e92a8998c9478272870fee07b01743282d09008d6a2ff88711d,1,9,4,463032.2692307691,13038.153846153846,3419574.7846153844,41473.876923076925,4676162.623076924,907888.0846153846,-58.0,-54,-38,-83,1000.0M,ROSEMOUNT,MN,"","","","","","","",""
001a226b13327c200e5ef44e27dfffe17391f1ae191edf9e4a9f35a432e47e51,1,3,3,806976.0333333333,26434.666666666668,2609654.3333333335,40672.08333333333,5811222.566666666,1923244.9333333333,-61.1,-60,-51,-69,1000.0M,MARION,IL,"","","","","","","",""
001a2880b22b45c02be4fd71f64f7a3e1d23ab38f6cacf365d00564dac999ec0,1,9,8,279450.2588235294,29122.92352941176,1343494.705882353,183898.43529411763,3198862.470588235,606163.8529411765,-37.6,-38,-16,-63,1000.0M,POMONA,CA,"","","","","","","",""
001a4aa6ffa495552f8fb6831e90372a6d5f4841b56aea4bba840394a17a128e,0,23,8,177646.45483870961,211331.91290322578,423576.80000000005,259894.74516129037,1362753.9064516125,1058134.5677419356,-59.9,-63,-13,-87,500.0M,PLANO,TX,"","","","","","","",""
001a7704cb8781ec8806e6e5446ed3ce8a5025e7fd5c7b939284ca26196d93db,2,16,6,933998.9863636362,237938.36363636365,4911719.19090909,374131.7681818182,1.1599783113636363E7,506631.2681818183,-55.6,-58,-19,-82,1000.0M,DAVENPORT,FL,true,"","","","","","",""
001a8e9b02793b5881d364d4948db2222127e26c242e38c742122fa21ae98fee,0,4,2,384028.45,7660.066666666667,901936.0499999999,18924.666666666668,1515912.0833333333,38814.200000000004,-60.2,-67,-15,-87,1000.0M,MENIFEE,CA,"",true,"","","","","",""
001a90a384e2bc525c3b7b05d53560d13e7b5e4dccfa09855b924e6b02cd9c89,1,34,5,3433255.756410256,69465.68974358973,7665524.041025641,149821.56410256407,9729165.933333332,497413.0538461538,-65.9,-66,-37,-86,1000.0M,KILGORE,TX,"","","","","","","",""
001a9cf795698d7f44f7244660380f7488fea251986dc4a011a47b7baada680d,0,14,2,370599.05000000005,17174.35,1777633.6375,50282.08125,2570152.8625000003,415930.95625000005,-64.2,-65,-43,-80,1000.0M,LA HABRA,CA,"",true,"","","","","",""
001aa76f7732949c8483b40936a1c3ce52978a7ae879df77d5b4fd2fe95b450b,0,15,4,406928.2105263157,10599.8,1020424.3999999999,21427.173684210524,1703377.689473684,279756.0105263157,-64.8,-65,-48,-81,500.0M,CAMARILLO,CA,"","","","","","","",""
001ab499e928ed5abf6a4182dea19be9b5a07961089febacf0c2acf1769f9d35,1,4,6,2279582.1,2771938.5300000003,1.118643993E7,2814630.0000000005,1.158719662E7,2818387.72,-25.7,-23,-4,-62,2000.0M,ANGOLA,IN,true,true,"","","","","",""
001abc47c93765857e91203ad3dca7ddaf7b0f758c539ca1c6c115baf5145202,0,9,2,810462.6545454547,18079.345454545455,2834477.3636363638,55153.97272727273,5197267.30909091,260076.3090909091,-74.0,-75,-54,-87,100.0M,HUDSON,FL,"","","","","","","",""
001ac534b585a19737a1440dc4be544b3304c3573fe668bd9cabf9b02411ffdb,1,9,6,319387.8466666667,11023.04,804888.3733333333,28626.02,1339488.1399999997,86684.11333333334,-54.3,-49,-38,-81,1000.0M,MANCHESTER,CT,"","","","","","","",""
001acfb81d665ceea15727dd2563953b793e758865c1d5db55e9c00110b05a63,1,10,3,46524.03846153846,12462.261538461538,232383.98461538463,28791.17692307692,1912616.538461539,312877.78461538465,-57.0,-61,-18,-83,100.0M,LA QUINTA,CA,"","","","","","","",""
001b0258c8fb4ff51ed1b424583f19d9fccce0c41c09129c4d0e071f2b9d0d86,2,12,4,287674.48124999995,4064.8749999999995,894729.2187499999,10855.449999999999,5953407.525,153974.825,-59.8,-60,-43,-86,1000.0M,NEW HAVEN,CT,"","","","","","","",""
001b10fdfab44b47f70327fb44414373e14421653ae2897321f638ae5e0347b4,1,6,4,316784.50000000006,33393.979999999996,1995101.760000001,185938.33000000002,3200397.9,902526.5700000001,-51.2,-53,-40,-74,500.0M,TAFT,CA,"","","","","","","",""
001b1a2c6942c1afcb3de29f6c48e941c1496408e1866ef82129ef84f2d6269e,0,18,3,310222.10000000003,13642.671428571424,1419595.6904761905,38538.3,2063633.814285714,147189.5428571429,-74.7,-75,-46,-94,500.0M,DESERT HOT SPRINGS,CA,"","","","","","","",""
001b3b4397877ce3e333fa4475b3f8910afa68e56963484f668ccd87be224b88,0,10,3,638423.0307692307,14117.130769230767,1585077.476923077,35172.13846153846,2615442.4538461543,194791.07692307694,-74.7,-76,-50,-91,1000.0M,VALRICO,FL,true,true,"","","","","",""
001b4a6df90f83adc88ed110e3f9f7e5698e157b9524fb64b0d13b72f9f80e83,0,8,4,352521.29166666674,99651.65000000001,1484822.2916666667,384574.8666666667,2907083.391666667,506452.1583333334,-61.4,-64,-36,-80,500.0M,LAKELAND,FL,"","","","","","","",""
001b900a1183fd0ae7664a980a4c601341380d4a7c2e9bd0c1b4cb941c16d354,3,19,8,279084.674074074,12237.577777777778,868864.4259259258,54909.81851851851,1592705.4629629625,173110.8,-57.9,-60,-19,-86,1000.0M,GLADEWATER,TX,"","","","","","","",""
001b9bc1bcf365203908bc1bd31617a494cb35a6013e60b778c0d10023e0121b,2,22,7,1209314.1862068966,2605807.7172413794,2498894.462068965,3681424.168965517,3713810.544827586,4986089.15172414,-54.5,-57,-30,-83,2000.0M,VICTORVILLE,CA,"","","","","","","",""
001bb12cd8adc802607997ad1d863f3b2fa8dd9501555827159ad56d9e503cb1,0,9,2,15874.409090909094,11524.318181818182,70367.82727272727,30144.218181818185,118489.11818181816,106940.9181818182,-50.4,-51,-21,-68,1000.0M,RUSKIN,FL,"","","","","","","",""
001bbe34669b900c45a084fc3720500bc4e71fc1c444b3bc8db24244c14ed841,1,8,4,216718.60833333337,503063.75,505935.9166666667,507794.61666666676,973458.0333333336,523604.2749999999,-42.7,-46,-16,-70,500.0M,BARTOW,FL,true,"","","","","","",""
001be61a030105047c57e8d463935f6f3a10ed477c231861efb2d8e65217c35b,3,14,7,284006.9095238095,14351.51428571428,1375706.066666667,36560.323809523805,4155984.1333333333,146645.34285714285,-41.5,-39,-28,-77,1000.0M,LAKELAND,FL,true,"","","","","","",""
001bfbdc947bebb4513ae9035c4df67f36e57621fd41e074923e9a21faed0e03,2,4,4,125.8375,311.7375,218.95,981.7125,839.6500000000001,1951.4999999999998,-42.6,-37,-15,-62,500.0M,VENICE,FL,"","","","","","","",""
001c02ed62ff5b0e6da8d94f5228de48917fbe82ef971dcd450a2189b9fe7777,0,11,2,559829.3615384615,14327.24615384615,2112066.423076923,45492.18461538462,4452431.438461538,168198.36923076925,-67.1,-69,-39,-84,1000.0M,RANCHO CUCAMONGA,CA,true,"","","","","","",""
001c18078e1e08b87071323ef5af0368ba3a4715a40d949c61d7c1ce0c35e5b5,1,22,4,180553.00384615388,8805.915384615386,635926.7000000001,13290.642307692306,4808033.434615385,691475.8807692309,-61.6,-66,-33,-87,500.0M,SEAL BEACH,CA,"","","","","","","",""
001c206cc27a70d7f2eed81221a3a4c01e721572555009f3671574aa07f7d4e8,1,3,1,835390.975,14335.049999999997,1823447.275,64410.175,1954296.4000000001,92787.55,-64.2,-62,-49,-85,2000.0M,MUSKEGON,MI,true,"","","","","","",""
001c30d579b3fb34bce0ad8f02083c3ba55561d9b2e0afd0deca5ad5cef8e3a1,1,12,5,114484.8294117647,6377.158823529413,1033122.9117647061,31335.352941176472,2018833.7764705885,163905.2470588235,-71.5,-74,-46,-90,500.0M,THOUSAND OAKS,CA,"","","","","","","",""
001c3ab40920176f9c417658bcb3966cbd6e3fac804506924ca256b67c1d6734,0,6,3,590742.7777777776,37535.811111111114,1918928.444444445,274557.3222222222,1.0206326111111112E7,557246.011111111,-59.3,-53,-45,-77,1000.0M,LAND O LAKES,FL,"",true,"","","","","",""
001c41434da7beb4b689acd7736ad08e0a2303968c50c76f0eb24b0519740d3a,0,13,3,217031.17500000005,696557.6624999999,217139.47500000003,700487.7937500001,224528.91875000004,801542.01875,-51.4,-52,-17,-85,1000.0M,LAKELAND,FL,"","","","","","","",""
001c570c6a68592f3752223899736d6ae7f63c911dc5cfb719b96aad929cbb12,1,10,7,68369.0294117647,5850.558823529412,254350.14705882347,5115.8,2129761.7470588237,673932.8647058823,-53.9,-55,-26,-76,1000.0M,IRVING,TX,"","","","","","","",""
001c6258026b550d536a486906f24a8dae4dd162da7d14e52a4673e28741e464,0,9,5,417796.02142857143,429493.1071428572,1161550.9714285715,437737.67142857146,1965766.7285714282,510690.4428571429,-56.0,-54,-33,-89,500.0M,OXNARD,CA,"","","","","","","",""
001c77b6cde311e5c3291820013e6cddfee210ae3e4029c12f1ff9159a6cb59b,0,4,4,2538481.1,905690.7125,5014479.3375,990817.8625,5344930.537500001,1001215.375,-51.7,-51,-31,-77,500.0M,DENTON,TX,"","","","","","","",""
001ca7fa38c9593a48fceda7865a577d5c799f2c28001ec615d8f26db8642907,1,14,5,721125.8789473685,22819.542105263154,2233711.189473684,84564.2,4701870.763157895,337297.0578947369,-48.4,-51,-21,-77,1000.0M,BELLFLOWER,CA,"","","","","","","",""
001cac88a2081b135b2ebb1b6f5c8c8d1a9b09773244c1068b51a4527262af06,3,16,8,392912.0666666666,258089.07500000004,1585069.6624999996,293435.3458333333,2761755.9499999997,383468.2833333332,-53.2,-52,-20,-89,500.0M,BEAUMONT,CA,"","","","","","","",""
001cb9b90b4cb9afc3f20b248c232f04d2653a37170bdd2681d1508d488cbcf4,0,16,7,326808.94347826083,268510.1869565217,1226476.1347826086,289803.36521739134,1792173.9434782604,319905.6695652174,-63.2,-67,-29,-89,500.0M,WEST COVINA,CA,"","","","","","","",""
001cc16a948c621bcdb44e0f17a260670666e62145135d0624cff8aa76c39c1f,1,16,7,142755.84782608695,24666.630434782615,525041.2086956522,64528.19999999998,1186542.7739130433,509761.747826087,-64.6,-66,-51,-78,500.0M,WOODBRIDGE,CT,"","","","","","","",""
001ced5f753c1028cce46413f2581681e7e9d56bd5ab9198719196916a220abd,1,41,13,191018.72962962955,227380.4481481482,866638.4814814815,240168.92592592599,1897761.524074074,343297.6870370369,-53.7,-52,-31,-84,1000.0M,TRUMBULL,CT,true,"","","","","","",""
001cf2563cc0fa21264c2b6feeb6bc6e8a4998183c711f9cb739494888f3cd57,0,4,3,2668690.3999999994,1563792.5428571426,1.381904907142857E7,1648126.157142857,2.863999075714286E7,1771388.842857143,-54.4,-61,-38,-65,1000.0M,STAMFORD,CT,"","","","","","","",""
001cfdc5a99aa00e4a7761626164b92fbe4d47aca66342154ba430220b727110,0,4,1,619804.5800000001,10262.42,1480946.1800000002,26500.339999999997,2305435.12,46801.659999999996,-40.2,-39,-29,-60,500.0M,LONG BEACH,CA,"","","","","","","",""
001d08c2a4fdebdabb4fe3a6310226611ee3a597b6ef388e4c0b2ebdd0ab6b52,0,5,2,1239701.2285714285,15696.7,5159631.899999999,60330.67142857143,6971713.042857143,167761.58571428573,-69.8,-69,-51,-84,1000.0M,LAKELAND,FL,"",true,"","","","","",""
001d1d585ab07582917cc84fbda01071f9a0a51a9decdd48d698d3083e6357ef,0,36,9,161271.03333333338,271811.7688888888,469430.3977777778,280827.4911111111,1109649.6444444447,342942.3622222222,-61.6,-63,-39,-85,1000.0M,FORT WORTH,TX,"","","","","","","",""
001d1f80a98160149a51ab0a03a1333a0cc69c46a2bc7b200517304f444157fc,0,13,5,322790.24999999994,155294.5833333333,2007787.5944444446,1351365.5944444444,2581641.661111111,1768017.1499999997,-77.3,-82,-43,-87,2000.0M,SANTA BARBARA,CA,"","","","","","","",""
001d250030b4122457890c7d4dbe75a6882887c4032c0f5865412759df00c40d,0,17,3,198602.87999999998,305513.32,537265.415,314388.15499999997,2982072.3149999995,429437.16,-63.1,-65,-27,-87,500.0M,CARROLLTON,TX,"","","","","","","",""
001d395d747ad9c195d17c3a87d5ae817c21c3065f2a3647e273cfcda1ff4efc,1,9,5,171671.3714285714,11351.907142857144,528457.0142857142,34067.45714285714,757080.3142857142,96545.74285714285,-56.4,-54,-37,-88,1000.0M,SAN ANGELO,TX,"","","","","","","",""
001d91541a2b81fad16122c349eeed44ca27210d251ecc4feff50e4f790e8dc5,0,4,2,1348964.2333333334,1846882.5666666667,1376203.7333333334,1849055.3499999999,1710256.75,1855754.7166666668,-62.4,-71,-40,-84,1000.0M,WEST COVINA,CA,"","","","","","","",""
001da20302749b7e34f1728bae0d0cbedeafcef8eae8dd78d694b9c167478423,0,8,1,433613.47777777776,27713.522222222222,1568317.0555555555,112677.83333333334,4897729.722222222,1595851.2555555555,-65.4,-70,-34,-80,1000.0M,LA PUENTE,CA,"","","","","","","",""
001db3ac6deae37c346c6c17f03e4ccf1b31cfc7d7d9bfdfd6a4eab3ce595e61,0,6,1,1222534.9142857143,1653108.5999999999,2351571.1142857145,1755203.9428571428,9131496.357142858,4306533.814285714,-48.3,-52,-16,-71,500.0M,NEW HAVEN,CT,"",true,"","","","","",""
001dc53ea85e811ba72c62ae12e8e42cc70a530705eb3f092ad8fb9455dceebc,1,3,1,28927.5,976.65,2607.05,1207.775,3447085.8499999996,12231.125,-61.6,-59,-56,-70,1000.0M,PORT RICHEY,FL,"","","","","","","",""
001dd57526141c3e26fe94a306031248d5d08c491e2a5a614a9a9d5fd8e2570d,1,28,4,81039.65937499999,17515.534375,514352.678125,66015.925,1324002.56875,504124.5249999999,-51.0,-53,-28,-73,1000.0M,NEVADA,TX,"","","","","","","",""
001dd847fad65fe4542e358b1809b128d36817bc19bb9edad2063b55b6f89c22,0,1,4,774311.7,1204915.06,1893278.3399999999,1234686.16,3797344.7399999993,1799694.3,-58.0,-58,-58,-58,500.0M,PALMETTO,FL,"","","","","","","",""
001e0416846dbc6aa3917d4349e419ea49b611dd6da3c12134515e512f4eeac0,1,14,2,838311.45,6520.100000000002,1784359.75625,16299.799999999997,2127957.6125,54477.06250000001,-53.8,-52,-26,-82,1000.0M,NORWALK,OH,"","","","","","","",""
001e19d96ee48edaa043b6b9ca967b68d8a8934af7aa9717511dc95389a3bfe1,0,4,3,1188623.8,45646.57142857143,3527680.6428571427,172713.7857142857,2.0997489014285713E7,951009.9,-58.1,-53,-36,-88,100.0M,PARKERSBURG,WV,"","","","","","","",""
001e4d4b89c89559a0f4f4cf5affe7ac4bc1c09b970a5bb1023f2abbed11994f,0,4,2,214305.71666666667,8577.733333333332,924088.6666666666,29355.733333333334,2000532.9833333332,152058.0166666667,-43.9,-44,-29,-74,500.0M,LONG BEACH,CA,"",true,"","","","","",""
001e8286e95a6a366e98aaf101a5cbd69ce0990f859f4f0208a014d1890144e4,1,4,5,310020.69999999995,285674.9111111111,1141941.8666666667,287899.81111111114,2012047.2333333334,2771721.0000000005,-65.4,-62,-59,-83,200.0M,WHITTIER,CA,true,"","","","","","",""
